"name","url"
"North Kazakhastan State University","http://www.nkzu.kz/"
"Pavlodar State Pedagogic University","http://www.ppi.kz/"
"Pavlodar State University","http://www.psu.kz/"
"Rudny Industrial Institute","http://www.rii.kz/"
"Semey State Medical Academy","http://www.sgma.kz/"
"Semey State Pedagogical Institute","http://www.sgpi.kz/"
"Semey State University","http://www.semgu.kz/"
"South Kazakhstan State Medical Academy","http://www.ukgma.kz/"
"South Kazakhstan State University","http://www.ukgu.kz/"
"Suleyman Demirel University","http://www.sdu.edu.kz/"
"Taraz State Pedagogical Institute","http://www.tarmpi.kz/"
"Taraz State University","http://www.tarsu.kz/"
"Turan University","http://www.turan.edu.kz/"
"University of Foreign Language and Professional Career","http://www.ydu.kz/"
"University of International Business","http://www.uib.kz/"
"West Kazakhastan Agro-Technical University","http://www.wkau.kz/"
"West Kazakhastan State Medical Academy","http://www.zkgma.kz/"
"West Kazakhastan State University","http://www.wksu.kz/"
"Zhetysu University","http://vuz-zhgu.kz/"
"Zhezkazgan University","http://univer.zhez.kz/"
"Africa Nazarene University","http://www.anu.ac.ke/"
"African Virtual University","http://www.avu.org/"
"Catholic University of Eastern Africa","http://www.cuea.edu/"
"Daystar University","http://www.daystar.ac.ke/"
"Egerton University","http://www.egerton.ac.ke/"
"Great Lakes University of Kisumu","http://www.gluk.ac.ke/"
"International School of Kenya","http://www.isk.ac.ke/"
"Jomo Kenyatta University of Agriculture and Technology","http://www.jkuat.ac.ke/"
"Kabarak University","http://www.kabarak.ac.ke/"
"KCA University","http://www.kca.ac.ke/"
"Kenya  Polytechnic University  College","http://www.kenyapolytechnic.ac.ke/"
"Kenya Christian Industrial Training Institute","http://www.kciti.edu/"
"Kenya Highlands Bible College","http://www.khbc.ac.ke/"
"Kenya Methodist University","http://www.kemu.ac.ke/"
"Kenya School of Professional Studies","http://www.ksps.ac.ke/"
"Kenyatta University","http://www.ku.ac.ke/"
"Technology","http://www.kwust.ac.ke/"
"Maryknoll Institute of African Studies Nairobi","http://www.mias.edu/"
"Maseno University","http://www.maseno.ac.ke/"
"Masinde Muliro University of Science and Technology","http://www.mmust.ac.ke/"
"Moi University","http://www.mu.ac.ke/"
"Mombasa Polytechnic","http://www.mombasapoly.ac.ke/"
"Nairobi Evangelical Graduate School of Theology","http://www.negst.edu/"
"Nairobi International School of Theology","http://www.nistkenya.com/"
"Pan Africa Christian University","http://www.pacuniversity.ac.ke/"
"Saint Paul’s University Limuru","http://www.stpaulslimuru.ac.ke/"
"Scott Theological College","http://www.scott.ac.ke/"
"Strathmore University Nairobi","http://www.strathmore.edu/"
"Swiss Management Academy","http://www.sma.ac.ke/"
"Tangaza College","http://www.tangaza.org/"
"United States International University","http://www.usiu.ac.ke/"
"University of Eastern Africa Baraton","http://www.ueab.ac.ke/"
"University of Nairobi","http://www.uonbi.ac.ke/"
"Pyongyang Business School","http://www.business-school-pyongyang.org/"
"Agricultural Cooperative College","http://www.nonghyup.ac.kr/"
"Ajou Motor College","http://www.motor.ac.kr/"
"Ajou University","http://www.ajou.ac.kr/"
"Andong National University","http://www.andong.ac.kr/"
"Andong Science College","http://www.asc.ac.kr/"
"Ansan College","http://www.ansan.ac.kr/"
"Ansan College of Technology","http://www.ansantc.ac.kr/"
"Anyang Technical College","http://www.ianyang.ac.kr/"
"Anyang University","http://www.anyang.ac.kr/"
"Asia United Theological University","http://www.acts.ac.kr/"
"Baehwa Womens College","http://www.baewha.ac.kr/"
"Baekseok College of Cultural Studies","http://www.bcc.ac.kr/"
"Baekseok University","http://www.bu.ac.kr/"
"Berea International Theological Seminary","http://www.berea.ac.kr/"
"Bucheon College","http://www.bc.ac.kr/"
"Busan Arts College","http://www.pia.ac.kr/"
"Busan Gyeongsang College","http://www.bsks.ac.kr/"
"Busan Jangsin University","http://www.bjc.ac.kr/"
"Busan National University of Education","http://www.bnue.ac.kr/"
"Byuksung College","http://www.byuksung.ac.kr/"
"Calvin University","http://www.calvin.ac.kr/"
"Catholic Sangji College","http://www.csj.ac.kr/"
"Catholic University of Daegu *","http://www.cu.ac.kr/"
"Catholic University of Korea","http://www.cuk.ac.kr/"
"Catholic University of Pusan","http://www.cup.ac.kr/"
"Chang Shin College","http://www.csc.ac.kr/"
"Changwon College","http://www.cwc.ac.kr/"
"Changwon National University","http://www.changwon.ac.kr/"
"Cheju Halla College","http://www.hc.ac.kr/"
"Cheju National University","http://www.cheju.ac.kr/"
"Cheju Tourism College","http://www.ctc.ac.kr/"
"Cheongju National University of Education","http://www.chongju-e.ac.kr/"
"Cheongju University *","http://www.cju.ac.kr/"
"Cheongyang College","http://www.cyc.ac.kr/"
"Chinju National University of Education","http://www.cue.ac.kr/"
"Chodang University","http://www.chodang.ac.kr/"
"Chonbuk National University *","http://www.chonbuk.ac.kr/"
"Chongshin University","http://www.chongshin.ac.kr/"
"Chonju National University of Education","http://www.jnue.ac.kr/"
"Chonnam National University (Yosu) *","http://home.chonnam.ac.kr/"
"Technology","http://www.chosun-c.ac.kr/"
"Chosun Nursing College","http://www.cnc.ac.kr/"
"Chosun University","http://www.chosun.ac.kr/"
"Christian College of Nursing","http://www.ccn.ac.kr/"
"Chugye University for the Arts","http://www.chugye.ac.kr/"
"Chuncheon National University of Education","http://www.cnue.ac.kr/"
"Chung Cheong College","http://www.ok.ac.kr/"
"Chung-Ang University","http://www.cau.ac.kr/"
"Chungbuk National University","http://www.chungbuk.ac.kr/"
"Technology","http://www.ctech.ac.kr/"
"ChungJu National University","http://www.cjnu.ac.kr/"
"Chungkang College of Cultural Industries","http://www.chungkang.ac.kr/"
"Chungnam National University *","http://www.cnu.ac.kr/"
"Chungwoon University *","http://www.chungwoon.ac.kr/"
"Chunnam Techno College","http://www.chunnam-c.ac.kr/"
"College of Medicine Pochon Cha University","http://www.cha.ac.kr/"
"Cyber Hankuk University of Foreign Studies","http://www.cufs.ac.kr/"
"Daebul University","http://www.daebul.ac.kr/"
"Daedong College","http://www.daedong.ac.kr/"
"Daeduk College","http://www.ddc.ac.kr/"
"Daegu Cyber University","http://www.dcu.ac.kr/"
"Daegu Haany University (Kyungsan University)","http://www.dhu.ac.kr/"
"Daegu Health College","http://www.dhc.ac.kr/"
"Daegu Mirae College","http://www.dmc.ac.kr/"
"Daegu National University of Education","http://www.dnue.ac.kr/"
"Daegu Polytechnic College University *","http://www.tpic.ac.kr/"
"Daegu University of Foreign Studies","http://www.dufs.ac.kr/"
"Daehan Graduate School of Theology","http://www.daehants.ac.kr/"
"Daejeon Health Sciences College","http://www.djhealth.ac.kr/"
"College","http://www.daejeon.ac.kr/"
"Daejeon University","http://www.dju.ac.kr/"
"Daejin University","http://www.daejin.ac.kr/"
"Daekyeung College","http://www.tk.ac.kr/"
"Daelim College","http://www.daelim.ac.kr/"
"Daewon Science College","http://www.daewon.ac.kr/"
"Dankook University","http://www.dankook.ac.kr/"
"Dong Eui University *","http://www.deu.ac.kr/"
"Dong-A In Jae University","http://www.dongac.ac.kr/"
"Dong-A University","http://www.donga.ac.kr/"
"Dong-Ah Broadcasting College","http://www.dima.ac.kr/"
"Dongbang University of Graduate School","http://www.dongbang.ac.kr/"
"Dongduk Women""s University","http://www.dongduk.ac.kr/"
"Dong-Eui Institute of Technology","http://www.dit.ac.kr/"
"Dongguk University *","http://www.dongguk.ac.kr/"
"Donghae University","http://www.donghae.ac.kr/"
"Dongju College","http://www.dongju.ac.kr/"
"Dongkang College","http://www.dongkang.ac.kr/"
"Dongnam Health College","http://www.dongnam.ac.kr/"
"Dong-Pusan College","http://www.dpc.ac.kr/"
"Dongseo University","http://www.dongseo.ac.kr/"
"Dongseoul College","http://www.dsc.ac.kr/"
"Dongshin University","http://www.dsu.kr/"
"Dong-U College","http://www.duc.ac.kr/"
"Dongyang Technical College *","http://www.dytc.ac.kr/"
"Dongyang University","http://www.dyu.ac.kr/"
"Doowon Technical College","http://www.doowon.ac.kr/"
"Duksung Women""s University","http://www.duksung.ac.kr/"
"Eulji University","http://www.eulji.ac.kr/"
"Ewha Womens University","http://www.ewha.ac.kr/"
"Far East University Korea","http://www.kdu.ac.kr/"
"Gachon Medical School","http://www.gachon.ac.kr/"
"Gangneung Yeongdong College","http://www.gyc.ac.kr/"
"Gangwon Provincial University","http://www.gangwon.ac.kr/"
"Geumgang University *","http://www.geumgang.ac.kr/"
"Gimcheon College","http://www.kimcheon.ac.kr/"
"Gongju National University of Education *","http://www.gjue.ac.kr/"
"Gospel Theological Seminary","http://www.alu.ac.kr/"
"Guangju University","http://www.gwangju.ac.kr/"
"Gukje Digital University","http://www.gdu.ac.kr/"
"Gumi College","http://www.kumi.ac.kr/"
"Technology  ","http://www.gist.ac.kr/"
"Gwangju National University of Education *","http://www.gnue.ac.kr/"
"Gwangju University","http://www.kwangju.ac.kr/"
"Gyeongan Graduate School of Theology","http://www.gyeongan.ac.kr/"
"Gyeongin National University of Education","http://www.ginue.ac.kr/"
"Gyeongju University","http://www.gju.ac.kr/"
"Gyeongsang National University *","http://www.gsnu.ac.kr/"
"Halla University","http://www.halla.ac.kr/"
"Industry","http://www.hsc.ac.kr/"
"Hallym University","http://www.hallym.ac.kr/"
"Hanbat National University","http://www.hanbat.ac.kr/"
"Hanbuk University","http://www.hanbuk.ac.kr/"
"Handong Global University","http://www.handong.edu/"
"Presbyterian Theological Seminary","http://www.hanil.ac.kr/"
"Hankuk University of Foreign Studies","http://www.hufs.ac.kr/"
"Hankyong National University","http://www.hankyong.ac.kr/"
"Hanlyo University","http://www.hanlyo.ac.kr/"
"Hannam University","http://www.hannam.ac.kr/"
"Hansei University","http://www.hansei.ac.kr/"
"Hanseo University","http://www.hanseo.ac.kr/"
"Hanshin University *","http://www.hanshin.ac.kr/"
"Hansung University","http://www.hansung.ac.kr/"
"Hanyang Cyber University","http://www.hanyangcyber.ac.kr/"
"Hanyang University","http://www.hanyang.ac.kr/"
"Hanyang Women""s College","http://www.hywoman.ac.kr/"
"Hanyeong College","http://www.hanyeong.ac.kr/"
"Hanyoung Theological University","http://www.hytu.ac.kr/"
"Hanzhong University","http://www.hanzhong.ac.kr/"
"Hapdong Theological Seminary","http://www.hapdong.ac.kr/"
"Holy People University","http://www.hpu.ac.kr/"
"Seminary","http://www.htus.ac.kr/"
"Honam University","http://www.honam.ac.kr/"
"Hongik University","http://home.hongik.ac.kr/"
"Hoseo University","http://www.hoseo.ac.kr/"
"Howon University","http://www.howon.ac.kr/"
"Hyechon University *","http://www.hcc.ac.kr/"
"Hyejeon College","http://www.hyejeon.ac.kr/"
"Hyupsung University *","http://www.hyupsung.ac.kr/"
"Iksan National College","http://www.iksan.ac.kr/"
"Incheon Catholic University","http://www.iccu.ac.kr/"
"Incheon City College","http://www.icc.ac.kr/"
"Induk Institute of Technology","http://www.induk.ac.kr/"
"Inha Technical College","http://www.inhatc.ac.kr/"
"Inha University","http://inha.ac.kr/"
"Inje University","http://www.inje.ac.kr/"
"International Design School for Advanced Studies","http://www.idas.ac.kr/"
"International Graduate School of English","http://www.igse.ac.kr/"
"International University of Korea *","http://www.jiu.ac.kr/"
"Jaenneung College","http://www.jeiu.ac.kr/"
"Jangan College","http://www.jangan.ac.kr/"
"Jeju College of Technology","http://www.jeju.ac.kr/"
"Jeju National University of Education","http://www.jejue.ac.kr/"
"Jeonbuk Science College","http://www.jbsc.ac.kr/"
"Jeonju Kijeon College","http://www.kijeon.ac.kr/"
"Jeonju Technical College","http://www.jtc.ac.kr/"
"Jeonju University *","http://www.jj.ac.kr/"
"Jinju Health College","http://www.jhc.ac.kr/"
"Jinju National University *","http://www.jinju.ac.kr/"
"Joong-Ang Sungha University","http://www.sangha.ac.kr/"
"Joongbu University","http://www.joongbu.ac.kr/"
"Jungwon University","http://www.jwu.ac.kr/"
"Juseong College","http://www.jsc.ac.kr/"
"Kangnam University","http://www.kangnam.ac.kr/"
"Kangnung Wonju National University *","http://www.kangnung.ac.kr/"
"Kangwon National University","http://www.kangwon.ac.kr/"
"Kangwon Tourism College","http://www.kt.ac.kr/"
"Kaya University","http://www.kaya.ac.kr/"
"Kaywon School of Art and Design","http://www.kaywon.ac.kr/"
"Kdi School of Public Policy and Management","http://www.kdischool.ac.kr/"
"Keimyung College","http://www.km-c.ac.kr/"
"Keimyung University","http://www.kmu.ac.kr/"
"Keochang Provincial College","http://www.gc.ac.kr/"
"Keukdong College","http://www.kdc.ac.kr/"
"Kimpo College","http://www.kimpo.ac.kr/"
"Kkottongnae Hyundo University of Social Welfare","http://www.kkot.ac.kr/"
"Kmcheon Science College","http://www.kcs.ac.kr/"
"Koje College","http://www.koje.ac.kr/"
"Kongju Communication Arts College","http://www.kcac.ac.kr/"
"Kongju National University","http://www.kongju.ac.kr/"
"Konkuk University","http://www.konkuk.ac.kr/"
"Konyang University","http://www.konyang.ac.kr/"
"Kookje College","http://www.kookje.ac.kr/"
"Kookmin University","http://www.kookmin.ac.kr/"
"Technology","http://www.kaist.ac.kr/"
"Korea Aerospace University (Hankuk Aviation University) *","http://www.hau.ac.kr/"
"Korea Baptist Theological University","http://www.kbtus.ac.kr/"
"Korea Christian University","http://www.kcu.ac.kr/"
"Korea Cyber University","http://www.kcu.or.kr/"
"Korea Digital University","http://www.kdu.edu/"
"Korea Institute for Advanced Study","http://www.kias.re.kr/"
"Korea International Culture University of Graduate","http://www.kicu.ac.kr/"
"Korea Maritime University *","http://www.hhu.ac.kr/"
"Korea Military Academy","http://www.kma.ac.kr/"
"Welfare","http://www.hanrw.ac.kr/"
"Korea National Defense University","http://www.kndu.ac.kr/"
"Korea National Open University","http://www.knou.ac.kr/"
"Korea National Railroad College","http://www.krc.ac.kr/"
"Korea National Sport University","http://www.knsu.ac.kr/"
"Korea National University of Arts *","http://www.knua.ac.kr/"
"Korea National University of Education","http://www.knue.ac.kr/"
"Korea Nazarene University","http://www.kornu.ac.kr/"
"Korea Polytechnic University","http://www.kpu.ac.kr/"
"Korea Tourism College","http://www.ktc.ac.kr/"
"Korea University *","http://www.korea.ac.kr/"
"Korea University of International Studies","http://www.kuis.ac.kr/"
"Korea University of Technology and Education","http://www.kut.ac.kr/"
"Technology","http://www.kast.or.kr/"
"Korean Bible University","http://www.bible.ac.kr/"
"Korean National University of Cultural Heritage","http://www.nuch.ac.kr/"
"Kosin University *","http://www.kosin.ac.kr/"
"Theological Seminary","http://ktu.ac.kr/"
"Kumoh National University of Technology","http://www.kumoh.ac.kr/"
"Kundong University","http://www.kundong.ac.kr/"
"Kunjang College","http://www.kunjang.ac.kr/"
"Kunsan College of Nursing","http://www.kcn.ac.kr/"
"Kunsan National University","http://www.kunsan.ac.kr/"
"Kwandong University","http://www.kwandong.ac.kr/"
"Kwang Ju Womens University","http://www.kwu.ac.kr/"
"Kwangju Catholic University","http://www.kjcatholic.ac.kr/"
"Kwangju Health College","http://www.ghc.ac.kr/"
"Kwangshin University","http://www.kwangshin.ac.kr/"
"Kwangwoon University","http://www.kw.ac.kr/"
"Kwangyang Health College","http://www.kwangyang.ac.kr/"
"Kyeongdo Provincial College","http://www.gpc.ac.kr/"
"Kyeyak Graduate School of Theology","http://www.kyeyak.ac.kr/"
"Kyongbuk Foreign Language University","http://www.kufs.ac.kr/"
"Kyonggi Institute of Technology","http://www.kinst.ac.kr/"
"Kyonggi University","http://www.kyonggi.ac.kr/"
"Kyung Hee University *","http://www.kyunghee.ac.kr/"
"Technology","http://www.kit.ac.kr/"
"Kyungb Hee Cyber University","http://www.khcu.ac.kr/"
"Kyungbok College","http://main.kyungbok.ac.kr/"
"Kyungbuk College","http://www.kbc.ac.kr/"
"Kyungdong College of Techno Information","http://www.kdtc.ac.kr/"
"Kyungdong University *","http://www.k1.ac.kr/"
"Kyungil University","http://www.kiu.ac.kr/"
"Kyungin Womens College","http://www.kic.ac.kr/"
"Kyungmin College","http://www.kyungmin.ac.kr/"
"Kyungnam University","http://www.kyungnam.ac.kr/"
"Kyungpook (Kyungbook) National University *","http://www.knu.ac.kr/"
"Kyungsung University","http://ks.ac.kr/"
"Kyungwon College","http://www.kwc.ac.kr/"
"Kyungwon University","http://www.kyungwon.ac.kr/"
"Kyungwoon University","http://www.kyungwoon.ac.kr/"
"Luther Theological University","http://www.ltu.ac.kr/"
"Margaret Pritchard University *","http://www.mpu.ac.kr/"
"Masan College","http://www.masan-c.ac.kr/"
"Methodist Theological University *","http://www.mts.ac.kr/"
"Miryang National University","http://www.mnu.ac.kr/"
